872	34	2829
2428	34	2101
2481	34	2504
2169	8	1426
993	34	2450
1825	34	2301
1559	18	2670
1774	34	2682
23	8	22
1527	21	2133
3128	34	3185
2623	34	689
925	21	966
2436	34	792
2219	34	1891
2828	37	3172
2362	34	274
2517	8	2516
511	34	1280
1399	34	1197
834	38	3172
1309	0	2670
572	34	654
1734	21	2674
2366	21	1430
2405	14	1808
3023	34	3138
35	32	2899
1197	34	925
2772	0	2405
2867	34	2522
2899	38	3129
354	12	353
1645	8	1645
2133	27	1439
1290	21	572
195	37	223
2086	34	1963
758	34	550
689	34	689
773	8	291
1430	34	1322
449	0	1622
2911	34	1784
2069	34	2068
1547	34	1546
2679	1	1062
2925	3	67
1223	34	1980
1759	35	2820
669	18	1256
1988	8	1580
241	34	1768
1979	34	1980
2080	34	798
2646	21	1821
66	12	1203
67	34	2021
58	8	59
2458	0	3178
1303	32	1367
2449	37	2598
2788	23	2738
482	34	804
2678	3	2875
1061	21	533
1421	34	1420
1729	34	2285
1256	35	1118
459	21	3165
1028	17	1843
3197	34	397
2679	3	1012
1908	34	1906
183	34	1206
1575	34	533
2837	34	1027
829	34	2889
803	34	1101
1236	21	591
2133	1	746
1333	34	2805
2274	34	375
2525	38	690
3185	34	2108
80	34	1044
1134	34	1627
1309	34	223
1263	34	1254
459	37	1372
2140	34	185
2900	34	2784
520	21	720
2476	34	1010
1891	34	1864
1764	34	2277
1826	14	2169
2168	21	2938
465	17	2796
450	12	452
652	34	2918
1378	34	2931
1821	34	2860
520	34	515
824	21	592
5	12	4
2634	21	1197
2045	34	219
1999	8	2000
2208	35	172
2154	34	2157
2096	34	2090
2238	38	2776
1156	34	379
2670	34	2754
925	34	378
111	0	1602
334	34	2180
688	0	1184
2261	35	2710
2631	12	2631
1174	34	943
2600	14	1278
416	34	1845
1914	8	1913
981	34	925
413	12	3
660	21	948
1611	34	3127
35	34	859
718	21	72
2266	34	2133
1488	34	1957
1071	34	241
1408	12	1407
277	32	1694
1217	34	838
2405	0	1913
2580	18	644
1042	8	1042
241	8	241
1798	34	1806
356	21	221
2596	34	1891
884	34	883
2982	8	2982
1695	21	1291
1861	39	1862
940	8	940
1284	34	2458
469	34	536
542	21	2153
1132	34	3160
892	34	31
205	34	466
2756	34	2186
1833	21	1967
2479	34	694
1972	34	1970
1316	34	2465
748	34	1043
830	0	556
503	34	815
2664	34	2660
3026	0	837
2264	34	2713
2820	34	1777
943	8	943
2026	8	2027
613	32	72
2330	2	2242
573	37	644
259	34	523
18	12	2016
744	34	2238
658	0	2670
3181	21	1445
450	12	982
2631	17	2221
2714	40	2713
653	0	3013
353	34	2771
3153	34	3047
2438	34	842
432	34	433
956	34	957
2865	34	3172
187	12	3187
720	8	1578
2200	8	1192
1342	34	568
46	34	45
355	3	1593
906	37	2552
1312	21	1867
3102	21	1127
1795	34	1436
2950	23	2195
806	34	110
420	21	925
673	34	135
923	21	2169
218	34	2330
1891	34	1445
1536	34	1534
3060	34	1519
2080	34	2416
2394	34	2658
2894	34	2415
2460	37	1492
1984	37	804
1239	34	2284
3039	0	1881
257	21	3172
2921	34	2941
1325	34	3106
2713	38	1765
826	12	1691
59	12	59
1375	35	1639
1171	12	1167
390	37	1616
1645	25	2580
1613	34	1083
1224	12	1218
3178	0	2458
870	21	1848
1335	21	2402
248	34	1800
1619	16	1602
2899	1	1850
2854	34	1967
1058	37	1043
359	34	1436
1290	8	1913
2374	34	845
482	34	2890
2209	37	813
1705	34	1230
2171	34	2904
1290	12	1290
3055	37	3058
2217	34	2216
461	21	523
2688	34	2688
2143	12	1426
754	34	3085
2472	21	1650
459	34	100
1456	34	3106
1940	8	112
2240	37	1622
2055	8	2056
457	21	2692
1155	34	1153
510	34	1280
2332	12	982
3165	34	2604
883	35	868
1582	35	1118
1115	21	925
1264	12	1178
827	35	827
1156	34	2133
2159	12	1426
1822	37	1431
1559	21	1107
1782	21	1045
2055	34	2056
2810	12	2806
2065	34	2064
1002	8	1003
1764	34	773
2293	34	57
560	13	1824
1062	34	1683
452	21	2938
163	34	659
1310	8	1310
76	12	1780
1388	1	1274
1175	21	277
1287	21	727
1084	0	1911
2982	34	1064
1584	34	1401
621	1	3119
1954	12	2846
2538	34	1062
198	14	500
569	37	1235
2370	34	1645
1258	37	1290
2876	8	2154
2678	1	2899
1307	37	1308
751	12	2228
202	8	201
1414	34	2048
2133	10	2615
2405	0	1541
2952	37	1111
829	21	2402
2405	34	1541
837	34	838
1373	35	334
3172	34	1136
1503	1	1195
3149	34	343
1075	34	1666
2074	34	2692
35	32	2519
3163	34	915
2925	34	529
2494	34	2272
219	34	2837
822	34	483
3172	34	2777
1300	34	1301
3176	34	2837
2713	34	1239
179	34	538
1213	21	2379
25	37	2730
3112	12	1426
2710	34	2011
1102	35	1794
1313	12	1312
339	34	223
332	34	250
2480	37	2364
2484	34	2038
2025	34	823
55	3	3172
1258	37	3170
1332	8	1331
1180	18	1256
233	37	437
1242	32	3125
2729	24	656
3041	12	3005
2293	34	2965
646	34	2889
448	34	2884
162	34	2898
2514	34	1650
2220	34	2850
3059	20	359
589	34	2359
2202	21	2284
401	21	1256
1005	0	1439
1717	37	1302
2164	8	646
2987	21	815
884	34	38
558	18	2670
3172	34	904
285	0	943
2514	34	2180
3116	34	2227
712	34	2522
1619	37	1603
2244	34	1282
1464	21	35
2806	34	2816
1444	40	1443
681	34	2856
95	34	2296
390	37	2305
1368	12	1248
2207	21	2133
1672	40	1671
1132	13	3160
802	34	801
2678	3	1195
241	34	2207
3172	34	2305
3039	34	966
1414	34	753
2356	0	1639
1616	35	804
838	34	838
663	34	1667
566	34	733
646	34	1709
1071	37	1449
3132	8	3131
1616	34	2196
742	34	742
2521	38	1603
2678	1	380
242	0	1364
1806	21	2084
485	1	1381
2666	34	2656
1562	37	2
2536	34	3124
282	34	2244
1650	34	2409
801	34	2133
3172	34	1282
1197	34	1129
2182	37	2416
247	37	2375
2505	14	1808
2474	34	2713
308	29	1256
2648	34	533
2519	34	1118
1251	15	1619
1645	21	1060
2947	34	2948
2193	34	1622
2285	34	1709
2627	34	3069
1729	8	1645
1989	37	67
2174	1	1364
2973	34	2486
2284	34	2553
458	12	2154
3197	21	397
251	1	2756
2404	34	1764
2625	34	3133
1062	34	2633
1868	21	2024
1686	2	1685
1031	4	2916
1820	37	613
2802	34	2848
388	34	1141
1103	12	1691
3086	34	2982
1151	39	1150
1578	4	2440
2855	34	2375
143	21	2133
829	34	2687
3125	34	623
585	34	2029
2670	34	1082
1600	34	2918
2084	34	1814
2679	1	1805
791	34	790
2679	1	380
695	34	1763
53	34	615
2459	34	1622
3154	34	1624
218	8	217
3074	12	3073
2399	34	2400
1975	37	1973
75	21	2889
1236	21	591
1690	34	2880
2889	34	1760
108	34	212
831	21	2710
2278	8	2277
1006	8	1009
131	34	1650
1961	34	664
866	34	1341
2002	13	619
930	37	2944
2802	34	1244
1313	8	1312
284	18	1256
884	34	868
1891	34	937
1078	34	2283
889	34	1470
901	37	1341
1371	34	2729
2852	12	2851
25	37	1359
192	34	2209
729	34	1883
598	34	2784
2806	34	2330
2603	34	830
325	34	217
1761	34	2980
232	8	231
2113	34	2114
2271	34	773
2870	21	2753
1326	34	2260
2967	8	2967
1704	8	1704
2017	34	2683
2047	34	568
644	34	1025
1738	38	1024
1263	34	1762
2112	0	1453
2820	34	2544
191	34	190
720	34	773
206	21	2938
989	21	481
3181	34	2165
1369	12	1367
983	37	985
2011	34	487
3075	33	892
3114	8	3113
1730	37	2188
1706	34	2253
673	34	2244
1119	34	3119
2900	34	2902
135	37	400
654	34	654
2545	34	2545
2198	39	2197
701	34	700
2465	34	1881
241	34	1265
2913	2	2914
2097	34	2133
232	8	231
264	8	263
688	37	2264
3163	34	2481
400	1	1195
2792	34	1430
2117	8	2117
1024	34	2953
278	34	1058
1959	34	1739
844	3	1256
1062	35	856
198	34	2411
894	40	893
522	34	521
870	34	856
1977	34	1976
644	8	644
2980	34	153
606	34	53
1504	12	532
2506	21	434
1837	34	1214
3069	34	1256
2284	33	3055
1801	34	2850
2273	34	1891
2705	34	591
1358	34	2688
15	12	1691
2651	21	1967
1990	34	1170
788	21	2284
3185	34	1137
2221	21	223
2195	38	2950
2127	34	2105
125	34	822
2928	34	925
285	0	943
742	34	2681
91	21	36
798	21	1059
883	35	481
2566	8	1594
1611	34	559
59	34	2152
358	21	2111
966	34	2850
2519	34	2084
398	8	397
2446	34	3103
1976	21	1661
1137	34	2301
3160	34	2511
2821	34	1603
132	34	2522
121	0	2847
2789	8	2789
1739	12	67
1673	34	2776
1856	8	1810
2802	34	2848
1113	34	1109
2244	34	1775
2063	34	2084
163	34	2034
1087	34	2834
1634	34	2795
255	34	908
591	8	592
718	37	72
2038	12	2038
3172	34	1309
2552	12	2551
2574	14	206
2244	34	2529
1909	37	1908
1005	34	384
1107	34	1107
639	34	1256
246	34	327
1462	37	155
2133	27	2040
2014	34	1181
542	34	1075
1897	12	1422
1102	35	2216
2333	34	2644
2133	13	1197
943	34	2321
2569	34	2242
2284	34	839
437	37	233
446	8	447
3047	34	1082
2537	34	176
3131	34	1401
656	34	2187
2228	21	807
2924	34	2924
1761	34	822
3163	35	400
2916	8	1430
1650	34	620
3013	34	3013
2899	13	3119
2493	34	2416
2380	34	2381
2454	32	1158
2997	8	2996
1117	34	459
162	34	161
2731	34	218
2227	8	2226
250	35	2481
837	34	838
2244	34	2084
1086	8	1086
1618	18	791
2713	34	2251
3096	21	3178
481	34	1870
1494	8	1494
233	0	1348
2277	21	2330
2254	34	2038
2892	37	890
2690	34	3163
2460	12	2458
677	34	1042
691	34	2347
1593	34	2890
404	8	402
1548	34	2441
772	34	467
244	34	1612
245	34	1230
1607	21	2603
533	18	1180
274	34	1553
29	12	2016
406	0	644
33	37	32
2725	34	2837
1887	21	2011
3016	34	1683
2717	8	2716
574	34	1347
3039	8	1881
943	8	943
3008	34	3007
2586	34	1946
1645	38	617
2924	38	272
1316	34	1157
2504	34	561
859	2	860
324	12	316
913	39	915
2025	13	1776
895	21	323
2951	21	1591
3143	0	1439
1074	8	1073
1910	34	849
2687	18	940
1506	34	1505
1983	34	549
900	34	2093
3172	17	950
3131	3	1012
925	34	2272
741	8	740
1858	34	375
616	8	615
413	34	411
3160	34	79
1786	12	2720
1554	34	2773
379	12	1156
2481	34	1751
2249	12	2248
2816	12	2806
2340	21	177
2863	19	591
260	34	654
2849	34	2860
790	34	1751
582	20	2240
2870	34	890
1748	8	1747
317	34	1646
2685	37	2337
2518	34	1172
736	37	1153
421	34	1291
2530	34	2025
1911	37	456
799	21	2046
993	34	719
2459	32	1388
2178	21	915
1192	21	2200
163	34	659
3131	30	925
1183	1	2977
3	34	2
863	21	1967
1312	21	2200
84	8	83
831	8	832
3081	34	132
293	21	1682
1622	35	53
1359	34	359
2162	34	925
2174	34	2176
2458	34	628
3054	34	3055
3203	8	1674
883	34	1735
3195	34	3196
2130	12	1691
1292	12	1292
2876	38	592
717	34	1274
2506	34	1072
898	34	2904
1284	0	1475
1644	8	1643
1616	34	2185
2692	14	323
2890	37	943
454	34	2729
3172	34	2416
1043	34	2647
840	0	620
1394	34	925
1328	0	193
122	8	123
940	21	637
2169	34	1753
154	34	2818
1430	34	1458
2632	34	2563
355	34	1276
1096	34	1091
1076	12	1075
1203	34	1087
380	34	1193
1914	20	1551
1034	8	1674
2605	34	913
3	34	2632
312	38	591
588	18	694
2584	34	837
879	0	2586
1911	34	2021
1441	34	1629
1592	37	1627
3172	12	1498
669	21	2
2219	37	2228
1619	38	56
2463	34	693
3007	21	72
1791	8	1790
1414	34	1120
2843	0	210
1018	34	489
1274	34	2442
1403	8	1402
3109	34	194
503	12	2907
3123	21	1170
1602	34	87
2461	34	2460
1800	8	1674
494	38	2655
481	0	2731
1533	34	1171
2805	34	466
479	34	1967
357	34	72
912	8	915
43	34	1637
706	34	1809
2261	34	643
1115	34	1881
3	8	3
2525	18	2586
505	3	135
1647	21	2086
1769	18	332
2171	12	1558
2261	8	2956
2106	34	3018
1648	37	2545
390	34	463
838	24	1261
1704	34	1983
1528	8	1531
827	21	943
1997	8	1995
1737	34	1082
1187	34	2470
2190	3	1062
2710	34	2320
202	34	201
2269	34	1442
799	34	2046
2407	21	1324
2208	12	2200
1117	1	176
1213	8	11
3106	34	1646
3176	4	2898
2330	34	2321
1052	34	1051
2038	34	842
831	34	837
628	34	2225
1619	38	1180
332	8	333
926	34	994
1634	34	2644
1832	21	349
1763	34	286
664	14	579
2731	34	2878
2208	34	2200
2924	1	1364
1244	21	2802
912	34	913
1062	37	870
911	37	838
125	34	2225
1866	18	2785
2655	34	2520
469	21	538
2405	34	2724
382	21	1081
2031	34	2032
2532	21	2284
2193	13	1622
1904	34	1520
108	12	107
1222	34	1223
1823	34	708
556	0	644
857	34	629
1912	34	3188
1369	12	2022
901	34	2035
2692	34	2995
3018	34	2785
2105	34	3160
3	34	1872
1822	34	2299
2011	34	1709
2007	39	2008
1042	34	592
250	34	1018
1309	0	2670
1460	34	2904
826	8	825
3080	20	537
2355	34	1297
1491	34	2461
1685	34	1686
1955	18	2242
1127	34	2646
1280	34	893
684	37	683
582	34	1735
310	34	2175
1440	0	1626
1478	34	583
1733	34	1735
896	34	436
2884	21	2590
454	34	1420
1042	0	2642
1075	34	728
2713	34	2455
505	34	1967
2726	34	2725
1302	34	401
2040	34	892
1062	34	717
3102	18	2644
1940	24	1939
1104	32	2898
2064	34	2065
1091	34	760
700	34	467
612	34	2444
176	34	176
388	34	1650
2695	34	3078
1598	18	2670
373	0	693
605	18	1256
1279	21	1011
1177	34	1881
868	21	3172
3049	12	3047
709	34	1264
2679	3	2837
34	34	2115
2226	10	2251
521	21	670
3002	34	3001
2915	34	2837
2850	37	600
208	34	2169
323	34	1646
1055	23	2918
1439	34	3143
268	34	994
3	12	3
2707	34	2083
1517	0	3030
603	34	943
1407	34	1031
2286	34	2573
2646	34	2321
1251	17	1843
1971	34	943
809	34	2802
345	34	1622
2982	37	1685
1766	13	2301
469	34	247
1097	34	1098
556	34	829
2801	12	1691
1068	3	644
2862	0	1167
1011	39	1010
1197	37	3157
1616	34	658
2914	0	2912
2992	34	1288
2912	34	2290
2795	34	2014
1237	37	1116
267	8	266
2646	34	2330
3108	21	3108
3111	14	1795
2481	1	2929
2844	34	2845
884	34	1141
2715	34	1291
1860	34	871
400	34	779
3172	8	39
2802	0	332
1737	34	2105
848	34	2011
2725	1	1240
2054	34	1127
2390	34	2410
2244	34	1637
2338	34	2837
963	17	1516
1725	34	1719
2762	34	2467
2802	34	569
2105	34	3160
763	34	1373
3172	21	38
980	34	981
2405	34	2612
250	0	515
966	37	1883
2133	27	1892
23	12	22
3144	0	872
77	21	1197
1005	34	286
3117	19	1770
59	12	1426
2553	34	1256
126	12	81
400	37	664
469	8	469
2528	34	2125
1458	14	2273
2585	34	1117
2701	34	2333
1812	37	1430
647	12	117
348	34	2025
1445	37	2583
1409	34	2814
939	34	940
2352	34	2970
379	21	724
3163	34	1827
3092	34	3094
561	21	198
2023	21	603
859	34	2200
469	21	2186
1524	34	1523
3172	34	2803
1595	21	2685
3177	21	929
2755	34	605
653	34	1471
18	8	18
2739	34	245
790	34	791
1111	21	1231
1085	21	2660
981	8	981
1655	34	1198
254	34	1356
2247	1	1805
317	34	132
2187	1	64
1271	34	1650
2025	34	1284
590	0	1541
638	12	637
1747	34	2050
2793	34	2792
3025	8	3023
2367	21	2313
3203	34	2521
1654	18	1823
2940	21	223
1806	34	1806
1967	34	2170
1535	21	1945
599	35	1256
1008	12	1558
2703	34	3085
362	21	2285
831	34	833
2574	21	11
2586	34	690
594	37	593
1946	34	3058
1255	34	2967
252	20	656
1416	34	1702
1494	34	492
912	8	915
255	34	2207
2742	34	2743
2535	34	1734
1195	34	2644
3117	4	152
274	34	1541
57	12	56
1107	34	2918
435	34	1649
2898	21	2898
1613	12	982
2815	34	1420
1299	34	2180
943	34	36
43	34	1279
373	34	2627
2181	34	2729
1736	1	2520
1458	34	904
2832	34	345
1066	34	1065
67	34	1765
478	34	749
245	34	477
312	34	1184
1292	21	1721
561	34	2025
950	34	1197
2787	12	2780
1167	8	1167
484	8	483
3119	34	1087
2710	32	2313
1540	1	1611
1627	34	1016
2953	34	1024
3172	0	2412
2174	34	372
2457	21	1645
836	34	791
359	34	2898
359	13	1645
3	34	430
2474	32	1127
2756	34	2595
1960	34	1960
720	34	721
2164	37	646
800	34	658
1649	34	2564
1348	8	1348
2792	21	3171
1290	34	64
1571	8	1571
690	21	827
3013	21	1488
1619	19	1658
2264	21	1236
2275	37	2212
2050	34	943
2466	34	1650
694	8	693
2386	34	2898
1197	34	1571
788	34	2837
894	34	893
1957	34	1991
1443	34	2560
1150	34	2022
575	12	582
2362	34	2682
575	34	1490
411	37	2320
1622	34	2971
33	8	32
1305	0	1062
2226	34	2133
603	14	366
1866	37	1775
2518	34	1075
323	8	1674
1270	1	1195
598	34	2942
2792	34	2791
2602	37	1442
368	1	2756
405	34	2978
1601	21	223
1256	0	1018
2136	21	3055
2101	35	2713
1840	34	1107
1837	23	2924
3126	8	1611
733	34	800
1007	34	1009
2904	32	244
2200	34	2899
1082	1	2756
388	34	496
2459	34	2459
1244	34	2802
1879	12	1558
17	21	481
2682	34	2670
1622	34	1269
2285	34	1729
502	34	248
2778	1	615
2044	34	55
1989	34	67
2154	34	1161
1578	21	720
2810	34	2296
589	34	2590
1256	34	2612
2894	34	1917
1470	34	151
2657	34	595
2200	8	2207
1292	34	2915
1087	4	1500
1973	37	1975
613	34	2729
2550	8	2800
836	34	790
899	34	1827
2894	32	304
1394	21	600
481	34	1870
2678	1	644
400	34	1972
870	34	658
2517	39	2516
1569	34	1568
355	34	710
1062	34	1848
1430	18	600
2059	34	1031
1741	34	1742
2150	34	2152
2815	21	2086
1033	34	515
1442	1	2752
852	34	1075
2195	34	2233
2224	0	879
1808	34	1734
2703	34	2702
795	34	3131
3125	34	2758
2924	38	2469
943	34	2754
2360	34	2280
249	37	2138
869	17	1197
531	34	485
1814	34	2296
1020	8	776
2063	34	1304
348	1	2756
2595	25	892
1062	19	1360
1455	34	1533
2674	34	2390
1348	0	1367
2478	21	3146
586	34	3102
482	34	1974
3200	34	3199
2201	19	1062
1366	34	1365
278	34	243
1256	0	250
2563	12	996
2277	8	2
1650	34	2729
147	21	2729
302	34	2598
998	34	1573
1516	34	1763
1571	8	1571
591	8	592
1221	34	890
2499	8	2497
1328	34	1329
1188	34	912
892	34	1983
1816	35	1891
2077	34	872
1832	34	2573
675	34	3063
2388	34	2530
1239	34	266
690	34	2546
2171	34	2141
1461	34	2251
1248	34	2837
1109	34	2521
533	34	1677
1393	34	3168
1445	37	2358
1229	34	2690
3121	34	3120
2450	34	2449
2011	34	1778
3014	34	1763
129	34	128
1650	34	2769
82	34	81
2963	34	3098
476	34	1887
701	8	700
1520	38	591
1912	37	3188
2730	1	1704
421	34	1735
2187	0	290
1167	12	1167
1303	3	2670
1218	34	1223
1907	8	1908
1465	34	53
974	35	1014
823	12	808
2031	8	2032
720	34	773
1931	34	1931
2484	21	793
2519	34	2200
2474	34	1271
2458	21	11
82	21	2729
787	8	786
1137	1	1274
1645	34	1445
549	39	548
689	21	2185
571	18	332
2525	34	2067
1087	19	3156
2627	34	2628
2405	34	1197
1922	8	1923
2820	34	837
22	37	1321
3018	34	72
829	34	2293
1712	34	196
2777	37	1256
1639	8	1639
2063	21	1720
2157	39	2159
1154	34	1153
3171	34	592
2795	21	724
1185	8	1184
372	34	136
592	34	621
842	37	2890
2421	21	1082
2049	34	181
2330	34	1118
1042	34	2695
1153	34	768
1394	34	3168
2260	34	1231
831	35	379
2912	35	1327
586	34	1024
1216	34	1216
1680	34	1111
2087	34	838
943	34	719
690	21	2563
228	34	2692
1722	0	3038
2156	34	2155
1764	34	1111
2587	37	1613
969	34	1087
1660	38	892
42	37	1071
125	8	117
480	34	2402
2857	21	591
3008	34	72
2430	34	2321
1763	34	1967
290	21	2011
2254	34	2261
2449	37	2011
172	21	689
790	34	2889
708	34	2718
2678	3	1771
643	34	2260
256	38	1866
992	34	993
784	34	1208
1588	34	1311
2811	34	2810
680	34	1393
598	34	1043
217	21	1197
1689	40	1688
1624	34	2067
1730	37	1181
883	37	1883
1401	34	2791
2896	34	25
1370	34	2753
2059	34	1145
2879	25	2982
2602	0	1323
974	37	1616
242	34	2034
1928	34	101
974	34	975
2051	34	1613
2430	34	1042
905	34	1645
645	34	877
847	34	1685
2024	34	600
254	1	77
1251	4	1619
13	35	114
2749	8	1735
1977	34	1010
1619	38	1285
742	34	1022
242	34	3086
837	34	2280
828	34	827
764	12	763
3099	34	3130
2133	10	2413
2501	21	1814
2467	34	1814
637	1	2756
831	34	2563
1431	34	1649
2595	34	2320
1325	37	473
328	34	2022
2373	14	896
348	34	913
247	34	1184
24	12	23
1667	34	2394
2266	34	2915
398	8	397
1170	34	1159
870	34	2294
2679	3	1024
2752	34	2986
838	34	837
109	37	617
242	34	2965
2536	34	2537
1081	4	892
1476	40	1475
1649	0	1488
877	34	908
2202	38	1192
1333	34	1335
1917	34	1991
1750	34	2520
2352	34	2791
2133	27	636
928	34	1282
1307	37	3088
1908	34	376
2931	21	1967
1633	34	1632
3159	34	2670
1132	34	2586
2063	34	758
1182	35	3057
1274	34	1282
72	37	640
1309	0	2670
652	34	1881
1980	12	1978
1254	21	670
1763	34	1181
2212	34	914
1309	0	111
277	21	805
1339	34	1330
1357	21	1736
847	3	726
1042	34	2340
1018	21	250
1256	4	1256
1431	34	1432
1024	21	2957
1197	38	254
1324	34	224
2873	12	1426
1641	5	1596
2598	37	746
2256	0	2244
2872	12	2871
1284	34	839
2439	34	2438
1555	12	1553
803	8	802
2094	8	1622
1727	34	717
176	34	1941
342	34	2572
1939	32	890
1086	34	1084
892	4	2396
546	34	110
2585	21	2133
1176	34	135
348	11	635
3078	34	2241
1971	37	1727
2038	12	996
731	34	2333
2662	12	1691
1491	21	2461
348	34	349
1241	35	389
3062	34	3061
315	14	2169
1313	34	1312
1213	14	323
1979	8	1980
2795	34	1181
1315	26	892
88	34	2359
592	34	1497
3160	34	1132
2921	34	621
2185	34	829
1084	34	2580
1843	12	214
2264	34	2067
955	12	1274
2873	12	2875
1231	8	31
2514	34	829
2594	34	2444
848	3	2011
2854	38	892
59	34	164
1124	34	1560
1814	34	2467
1062	34	1099
2438	34	904
2283	8	2284
1638	21	343
206	34	2170
1528	34	1848
1316	34	2011
202	34	201
473	37	1059
1118	34	2458
2314	12	117
1764	34	422
2923	0	2699
537	34	3047
1605	21	1967
1159	20	1211
2902	21	1430
2376	8	50
2405	0	1541
227	8	227
42	37	2267
1965	34	230
298	34	3148
74	34	1177
2541	34	2272
2079	34	2028
1021	17	1516
1204	34	611
2067	34	2525
2441	34	2439
1167	34	2102
1263	34	1849
680	34	1616
2684	20	2221
1110	8	1109
77	8	2961
791	0	1648
2892	34	2191
2008	34	2904
2355	34	2086
3072	34	3072
2483	34	1650
1705	34	1069
1645	30	671
250	35	1373
1282	34	2248
689	34	536
1262	34	1262
1890	12	2138
176	34	890
1915	8	1914
3003	34	3192
1042	34	2956
1885	34	830
1340	21	1256
1573	21	2284
1260	12	1259
1071	35	3160
1514	12	1902
583	8	585
589	14	1808
741	34	739
288	34	2258
2133	10	1572
859	34	2348
2648	18	644
911	34	3116
2769	34	1967
2316	37	599
2169	34	2925
1580	21	2971
649	34	717
1616	1	605
2011	34	285
2420	12	3
348	34	2713
2530	34	1617
3055	34	635
1861	34	537
2898	34	359
132	0	1814
1517	0	3030
2782	8	176
2917	21	1730
1248	34	487
1520	21	621
870	34	2088
262	32	262
2264	12	2264
2586	34	1881
955	14	188
2079	34	327
2063	34	2184
590	34	1386
129	12	101
51	34	401
1802	21	1787
2650	21	672
790	37	836
124	34	483
1710	34	1016
2292	1	2899
1069	34	3172
2373	34	1031
2174	1	2196
654	38	349
2358	8	2528
2463	34	2252
691	34	3131
1180	34	2208
2730	21	1060
1616	8	1322
1690	21	1647
851	34	1967
806	12	804
893	21	2522
2642	34	2340
152	37	448
2646	34	2995
2285	12	2283
2394	34	2658
2884	34	350
2795	34	2889
899	34	2729
1467	12	224
1125	8	1124
930	8	929
2462	40	2460
888	21	2729
2944	1	537
874	34	2052
2284	33	411
732	8	731
762	21	1082
1592	34	1750
382	34	381
2560	34	2646
2515	14	1757
1357	1	454
2800	34	2550
588	34	2902
1412	34	1037
1357	12	982
2174	34	2218
254	34	2700
691	8	692
3145	1	1978
1729	34	1480
3014	12	3005
905	34	2700
136	34	1127
2678	1	2684
1014	34	974
1951	14	323
2530	34	2387
3102	12	3102
2788	34	2193
1171	34	1256
1430	32	2152
2258	12	2256
2705	34	1754
1594	34	1256
1837	34	467
58	34	59
1111	21	1967
1412	34	1778
1951	34	1955
1004	12	2009
926	8	602
1967	21	2675
2685	37	2820
1608	35	114
870	34	3069
1582	12	1582
1261	18	600
2843	37	340
2916	8	1430
1496	35	590
1750	34	1619
294	34	293
1933	34	1934
494	19	1645
216	34	64
2646	34	2
1998	37	1998
2985	34	2195
2586	37	332
1756	34	1840
546	34	1885
538	34	286
3172	0	1947
1067	14	323
724	37	690
277	34	1776
890	21	925
198	34	2025
2231	34	2232
2472	34	2530
1638	34	3149
2135	39	2134
1062	35	1062
2711	37	1167
1380	18	1264
2159	34	2157
536	34	3011
1218	34	1219
1605	34	3047
644	8	644
415	12	414
1754	14	2152
2417	38	1184
860	8	859
577	34	2133
2886	12	1209
2044	34	456
56	8	57
1718	21	809
2862	34	3172
1967	21	38
744	34	488
882	34	2180
2670	37	2778
333	12	332
892	17	3172
1469	0	870
2779	14	366
188	34	3172
147	32	1939
190	8	188
3059	12	3059
1508	12	1691
2584	21	591
654	1	1597
1906	34	375
699	8	1674
2088	34	591
927	14	2169
908	35	2482
1768	34	1900
1193	37	1650
414	12	1426
2567	37	1650
1197	38	1070
101	8	614
585	14	1800
256	1	2897
1124	34	1255
176	34	573
943	0	982
397	21	2415
1891	34	2196
1711	8	1712
1540	34	925
827	34	3031
341	34	1746
691	12	692
2054	21	2823
875	34	2170
2133	34	1292
254	13	3131
1305	37	870
197	0	1871
872	8	872
2851	0	483
879	35	1327
1616	1	2348
2670	21	223
842	37	943
765	34	2034
384	37	2375
2778	34	1516
112	24	1939
646	34	3176
1062	34	644
646	34	1433
581	8	580
1107	34	1445
2047	34	2418
1854	34	1857
2244	34	2936
943	8	943
587	34	1024
2234	34	2233
2554	12	1426
1197	38	1647
1567	34	2755
1645	38	2226
2284	34	2444
469	34	2700
67	34	1992
1309	0	2670
2752	34	2021
2258	34	1388
591	19	1658
2051	21	2180
1680	0	1111
543	12	1426
2463	34	2264
2449	34	2598
1328	21	2660
546	34	726
336	34	2207
1065	12	1562
1812	34	3154
1650	34	2284
3178	34	2458
94	12	92
2289	34	2288
1096	12	1563
1866	21	2288
870	34	1062
641	35	1970
191	12	190
322	8	323
1578	34	720
1356	34	928
2678	3	1770
369	34	1649
242	34	1249
2918	8	2918
2330	2	1256
1359	34	2776
842	34	908
2096	18	1256
724	21	481
544	34	1611
766	34	3101
829	34	1764
943	34	945
1042	34	2590
3165	34	1016
1608	35	2806
1760	34	1181
40	12	41
1302	34	1322
175	12	798
1690	34	1647
1582	34	2982
469	14	1138
590	34	2458
2521	34	206
1372	34	2586
2784	34	1775
3168	34	925
2326	12	2327
2807	34	605
2154	34	467
2832	34	2252
378	34	2713
446	32	844
2084	34	838
1658	37	1966
591	17	546
369	21	1650
591	17	2837
2330	12	2330
2281	34	2284
439	34	1400
2471	34	1181
356	34	221
1197	34	254
536	32	2899
2271	34	1639
2746	21	3157
1248	34	3171
1454	12	1461
582	34	1104
2458	34	805
829	34	2330
1115	21	925
2184	21	693
2102	34	3172
